text,label
"Quỷ Tasmania lần đầu sinh con ở lục địa Úc sau 3.000 năm. Những cá thể quỷ Tasmania con vừa chào đời trong tự nhiên tại lục địa Úc, lần đầu tiên trong hơn 3.000 năm.",2
"Công nghệ Mỹ thúc đẩy chương trình vũ khí bội siêu thanh của Trung Quốc?. Các nhóm nghiên cứu quân sự dẫn đầu những chương trình bội siêu thanh và tên lửa của Trung Quốc đang mua một loạt công nghệ chuyên dụng của Mỹ, theo tờ The Washington Post ngày 17.10.",2
"12 năm tù cho kẻ sát hại cô dâu Việt. TTO - Sáng nay 8-10, Tòa án thành phố Busan đã tuyên mức án 12 năm tù đối với người đàn ông 47 tuổi mang họ Jang vì đã đâm chết vợ là cô Thạch Thị Hoàng Ngọc.",2
"Trung Quốc sẽ lên thống trị trong 10 năm tới?. TTO - Thập niên 2010 đủ dài để các học giả phương Tây đánh giá toàn diện hiện tượng Trung Quốc trỗi dậy. Dù muốn dù không, quốc gia hơn tỉ dân này sẽ tiếp tục mang một tầm ảnh hưởng lớn trong 10 năm tới.",2
Công ty Trung Quốc dính nghi án hối lộ quốc tế. Giới chức Mỹ vừa phanh phui vụ cựu quan chức Hồng Kông thay mặt một công ty năng lượng Trung Quốc hối lộ lãnh đạo cấp cao của 2 nước châu Phi để giành lợi thế làm ăn.,2
"Chiến sự đến trưa 8.6: Giao tranh không ngừng tại Severodonetsk, Melitopol sắp trưng cầu dân ý. Nga tuyên bố đã lập hành lang trên bộ từ nước này sang miền đông Ukraine và đến bán đảo Crimea, trong khi chiến sự tại thành phố Severodonetsk đang diễn ra không ngừng nghỉ.",2
"Báo Mỹ: Giới chức phương Tây nghi ngờ Trung Quốc lập căn cứ hải quân ở Campuchia. The Washington Post dẫn lời các quan chức phương Tây cáo buộc Trung Quốc đang bí mật xây dựng căn cứ hải quân dành riêng cho Quân Giải phóng Nhân dân PLA ở Campuchia, nhưng cả Bắc Kinh và Phnom Penh đều bác bỏ thông tin này.",2
"Thành phố Mỹ có thị trưởng gốc Việt trẻ nhất lịch sử. TTO - Sau cuộc bầu cử Mỹ, hai chính trị gia gốc Việt sẽ lãnh đạo hai thành phố đã làm nên khu Little Saigon Sài Gòn nhỏ ở California.",2
"Để người dân hạnh phúc. TTO - Báo cáo hạnh phúc thế giới do Mạng lưới giải pháp phát triển bền vững của Liên Hiệp Quốc công bố đúng Ngày quốc tế hạnh phúc 20-3, trong đó Việt Nam xếp hạng 94.",2
"Đến nhà bạn trai mới quen ăn cơm, bị kẹt lại luôn vì phong tỏa chống Covid-19. Một phụ nữ Trung Quốc bất ngờ trở thành hiện tượng mạng xã hội sau khi chia sẻ các video quay lại cuộc sống của cô trong lúc bị mắc kẹt tại nhà của người đàn ông được giới thiệu thông qua mai mối.",2
"Quyền Linh lên tiếng chấn chỉnh Nam Thư trên sóng truyền hình. Trước khi bắt đầu thử thách tại Mái ấm gia đình Việt, MC Quyền Linh có màn nhắc khéo Nam Thư về việc đừng có ăn mà không làm.",3
Thanh Thủy xót xa cảnh nữ diễn viên bị gia đình chồng cấm cản vì mồ côi. Vì là một diễn viên và có xuất thân mồ côi nên chị Đỗ Lệ Nghi bị gia đình chồng cấm cản khi yêu anhHà Nguyễn Văn Đông.,3
"BlackPink quyến rũ trong video biểu diễn Shut Down. Tối 18.9, BlackPinktung video biểu diễn cho bản hit Shut Down. Nhóm gây ấn tượng với vũ đạo đẹp và mạnh mẽ.",3
"Cô gái trẻ diễn xuất thần khiến đạo diễn Lý Hải rơi nước mắt . Hóa thân thành người vợ với hai nét tính cách đối lập, Trương Phương khiến Lý Hải rơi nước mắt vì khả năng diễn xuất của mình.",3
"MC Thảo Vân thay thế Lại Văn Sâm dẫn dắt Ký ức vui vẻ. Sau khi dẫn dắt 3 mùa chương trình Ký ức vui vẻ, Lại Văn Sâm từ giã vị trí MC và thay vào đó, vai trò này do Thảo Vân đảm nhiệm.",3
"Cát Tường hoảng trước câu cửa miệng của vợ Hoàng Rapper. Hoàng Rapper cho biết mỗi khi gặp anh, vợ thường hay hỏi thẳng chuyện tiền bạc. Chia sẻ này khiến Cát Tường được phen cười không ngớt.",3
"Sao võ thuật đóng Hoàng Phi Hồng qua đời. Theo HK01, Từ Trung Tínqua đời hôm 2.11 vì bệnh tình trở nặng. Ông là ngôi sao võ thuật nổi tiếng Hồng Kông,từng đóng cùng Lý Liên Kiệt trong Hoàng Phi Hồng: Thiết Kê đấu Ngô Công 1993.",3
"Bình Tinh tiết lộ kỷ vật 10 năm của soạn giả Bạch Mai và NSƯT Vũ Linh. Bình Tinh cho biết sau 10 năm, nghệ sĩ Vũ Linh quyết định trao lại kịch bản Tần Thủy Hoàng cho mình. Đây là tác phẩm được soạn giả Bạch Mai viết lúc còn sống, dựa trên ý tưởng của Vũ Linh.",3
"Nam chính Phố trong làng tiết lộ về đám cưới, cái kết chuyện tình Nam và Ngọc. PhimPhố trong làngđã khép lại. Dù cái kết khá hợp lý nhưng cũng khiến nhiều khán giả chưa thỏa mãn. Diễn viên chính Phạm Anh Tuấn đã có những tiết lộ thú vị và bật mí về đám cưới sắp diễn ra.",3
Hari Won trả đũa Tuấn Trần vì từng bị yêu cầu loại khỏi show thực tế. Hari Won và Tuấn Trần tiếp tục gây chú ý bởi những pha chạm trán trong tập 11 của Thử thách trốn thoát. Nữ diễn viên âm mưu hại đồng đội khiến anh ngỡ ngàng.,3
"Nghệ sĩ Thanh Hằng giận dỗi khi thấy Thoại Mỹ tình tứ bên Kim Tử Long. Trong tập 2 Nghệ sĩ thần tượng, thí sinh Hoàng Phước khiến dàn giám khảo Thoại Mỹ, Kim Tử Long và Thanh Hằng ngỡ ngàng khi giả giọng của nhiều nghệ sĩ cải lương nổi tiếng. Bên cạnh đó, anh còn tiết lộ về bà xã khiến cả trường quay xúc động.",3
"Charlie Nguyễn trải lòng về thất bại cay đắng của Người cần quên phải nhớ. TTO - Nhà sản xuất Charlie Nguyễn nói: Nguyên nhân thất bại lớn nhất của Người cần quên phải nhớ là không chạm vào trái tim khán giả, không gây vỡ òa về cảm xúc. Khán giả không thương nhân vật, không đau nỗi đau của nhân vật.",3
"Thoại Mỹ hôn trai đẹp trên sóng truyền hình. Bị Hữu Quốc thách thức, nghệ sĩ Thoại Mỹ bất ngờ hôn má đàn em trên sân khấu Trăm năm ánh Việt.",3
"Nữ MC khóa Facebook sau vạ miệng được đón một cơn bão ra hồn bão. Nhiều khán giả bức xúc khi MC Quỳnh Hoa đã chia sẻ dòng trạng thái lâu lắm mới được đón một cơn bão ra hồn bão. Trước phản ứng của cộng đồng mạng, cô đã xóa bài đăng và khóa luôn Facebook của mình.",3
"Giọng hát Việt 2019 - mùa giải màu mè nhất gọi tên Hoàng Đức Thịnh. TTO - Giọng hát Việt 2019 đã có đêm thi cuối cùng vào tối 21-7 với chiến thắng thuộc về thí sinh Hoàng Đức Thịnh, đội huấn luyện viên Tuấn Ngọc, với 35,93% bình chọn từ khán giả.",3
Phim Phố trong làng tập 56: Ngọc buông bỏ tình cảm với Nam?. Phim Phố trong làng tập 56: Mến và Hiếu nuôi cá thắng lớn; Ngọc gặp ông Lợi để nói rõ mối quan hệ cha con.,3
"Trung Quốc chỉ thị truyền thông không đưa tin về phim Mulan?. TTO - Chính quyền Trung Quốc đã yêu cầu các cơ quan báo chí lớn không đưa tin về việc ra mắt bộ phim Mulan Hoa Mộc Lan của Walt Disney, theo Hãng tin Reuters ngày 10-9. Tuy nhiên, cơ quan chức năng Trung Quốc chưa phản hồi xác nhận.",3
"Sau gần 20 năm, Quách Thành Danh vẫn buồn vì scandal chấn động nhất sự nghiệp. Trở thành khách mời trong chương trình Đời nghệ sĩ, Quách Thành Danh không ngại nhắc về scandal lớn trong sự nghiệp cách đây gần 20 năm.",3
Cát Tường cạn lời trước cô gái đi hẹn hò than ế vì quá đẹp . Cô gái 23 tuổi khiến Cát Tường và Hứa Minh Đạt đau đầu vì quá tự tin vào nhan sắc. Cô đến show hẹn hò nhưng vẫn khẳng định chỉ ngồi chờ trai đến tán vì minh đẹp mình phải làm giá.,3
Phim Lối về miền hoa tập 11: Biết Thanh thích Nghĩa nên Phương làm trò?. Phim Lối về miền hoatập 11: Phương làm trò khi thấy Nghĩa thân thiết với Thanh; Tố bắt gặp Phương đút đồ ăn cho Bão.,3
"Tôn Ngộ Không Lee Seung Gi tái hợp zombie Lee Se Young trong phim mới . Sau bốn năm kể từ Hoa du ký, Lee Seung Gi và Lee Se Young chính thức có màn tái hợp trong Tiệm cà phê luật The law café.",3
"Vũ Mạnh Cường, Nguyễn Phi Hùng đón Trung thu với bệnh nhi. MC Vũ Mạnh Cường tham gia tổ chức Trung thu cho bệnh nhi ung thư tại Bệnh viện Nhi Đồng và các em nhỏ tạiTrung tâm khuyết tật Thị Nghè TP.HCM.",3
"Mã Quốc Minh hé lộ kế hoạch kết hôn với Thang Lạc Văn . Theo On.cc, Mã Quốc Minh - Thang Lạc Văn đã tính đến chuyện kết hôn và cùng lên kế hoạch cho đám cưới. Tài tử TVB tiết lộ anh muốn tổ chức một hôn lễ lãng mạn ở nước ngoài.",3
"Nguyên Vũ: Tôi chưa hết thời, đã miễn nhiễm với thị phi. Ở thời điểm hiện tại, Nguyên Vũ không còn buồn hay hờn trách người buông lời nặng nhẹ đối với mình. Nam ca sĩ khẳng định bản thân đã miễn nhiễm với thị phi.",3
"Trấn Thành và các nghệ sĩ ra mắt phim hài, hành động Tết Nhâm Dần. TTO - Phim hài Hẻm cụt, phim hành động Hùng Long Phong Bá ra mắt trực tuyến dịp Tết Nhâm Dần 2022. Bên cạnh đó là các chương trình trực tuyến của Thanh Thúy - Đức Thịnh, Trấn Thành - Hari Won.",3
Elise ra mắt trang thương mại điện tử mới giữa mùa dịch. Thời trang Elise vừa ra mắt trang thương mại điện tử  trong bối cảnh khách hàng ưu tiên lựa chọn mua hàng trực tuyến khi dịch bệnh COVID-19 bùng phát.,3
"Li Lam sẽ mang thông điệp tích cực với bệnh nhân ung thư vú. TTO - Vừa ra mắt bộ sưu tập Lam Blanc bay bổng tựa mây, nhà thiết kế Li Lam đã hé lộ một kế hoạch với chuỗi bữa tiệc thời trang, trong đó có hẳn một chương trình dành cho các nữ bệnh nhân bị ung thư vú.",3
"Những thú vị, bất ngờ nào sẽ diễn ra ở Oscar 2022?. TTO - Không chỉ hứa hẹn một sự quay lại hoành tráng so với hai mùa Oscar trước lận đận vì dịch, Oscar 2022 còn ẩn chứa nhiều điều thú vị chỉ thấy ở năm nay.",3
Đấu trí tập 48: Vũ phát hiện nội gián trong nội bộ công an tỉnh Đông Bình?. Đấu trí tập 48: Đinh Hoàng Đức ra điều kiện với chú vợ; Vũ và Phong phát hiện mỏ số 1 dưới khu sinh thái Alpha; Vũ cho rằng trong nội bộ công an tỉnh có nội gián.,3
"Trấn Thành bị cậu bé 5 tuổi phàn nàn khi làm giám khảo. Trấn Thành, Hari Won trầm trồ trước tài năng của các thí sinh nhí trong đêm bán kết Siêu tài năng nhí mùa 3. Đặc biệt, nam MC một phen dở khóc dở cười khi bị cậu bé 5 tuổi góp ý ngay trên sân khấu.",3
"Lâm Vỹ Dạ, Tiến Luật bỏ tiền túi tặng em nhỏ mồ côi vì Covid-19. Không chỉ nỗ lực giúp các gia đình vượt qua thử thách, Lâm Vỹ Dạ và Tiến Luật còn bỏ tiền túi tặng những hoàn cảnh khó khăn khi tham gia Mái ấm gia đình Việt.",3
Thanh Duy: Tôi muốn sống hai cuộc đời. Thanh Duy tự hào khi tìm thấy chính mình sau 15 năm ca hát. Nam ca sĩ cho biết anh vô cùng tự tin với hình hài và cá tính mới trong phiên bản drag queen nghệ thuật hóa trang thành nữ giới.,3
"Madonna ăn mặc quá bạo tại Met Gala 2016. TTO - Những mỹ nữ tại Met Gala 2016 như Beyoncé, Kristen Stewart, Gigi Hadi... khuấy động sự kiện thời trang đình đám nhất Hollywood hàng năm. Nhưng gây dư luận nhất là bộ cánh của nữ ca sĩ Madonna.",3
"Lý Hùng hội ngộ Diễm Hương sau 20 năm mất liên lạc. Trao đổi với Thanh Niên, diễn viên Lý Hùng cho biết anh vô cùng bất ngờ khi gặp lại Diễm Hương sau 20 năm mất liên lạc. Cả hai có dịp trò chuyện và ôn lại nhiều kỷ niệm xưa.",3
"Diễn viên Điệu cha cha cha làng biển lần đầu nhận vai chính ở tuổi 85 . Nữ diễn viên kì cựu Kim Young Ok, người từng gây ấn tượng với vai bà lão làng chài hồn hậu của Điệu cha cha cha làng biển sắp có vai chính đầu tiên trong dự án điện ảnh Take care of my mom.",3
"Lan Khuê hóa phượng hoàng trong đêm bế mạc lễ hội thời trang quốc tế 2020. TTO - Hoa khôi Lan Khuê hóa phượng hoàng, siêu mẫu Phương Mai múa cột táo bạo, ca sĩ Thu Phương khuấy động sàn diễn... là những khoảnh khắc ấn tượng trong đêm bế mạc lễ hội thời trang quốc tế - Vietnam International Fashion Festival VIFF 2020.",3
"Phim Anh có phải đàn ông không tập 12: Mẹ của Tuấn Khang vì sao chết?. Phim Anh có phải đàn ông khôngtập 12: Ngày giỗ mẹ, Tuấn Khang bị bố tát nảy lửa; Nhật Minh trốn trong tủ quần áo để Duy Anh ra đỡ đạn.",3
"Á hậu Bảo Ngọc diện áo dài đón đương kim Hoa hậu Liên lục địa. Với chiều cao nổi bật và khả năng ngoại ngữ tốt, Á hậu Bảo Ngọckhiến người hâm mộ tự hào vì không hề tỏ ra lép vế khi đứng cạnh Hoa hậu Liên lục địa 2021.",3
"Danh thủ Hồng Sơn tiết lộ kỷ niệm gắn với Jimmii Nguyễn thời thi đấu xa nhà. Tập 7 Ký ức vui vẻ tuần này mang đến màn biểu diễn ấn tượng của ca sĩ Jimmii Nguyễn. Tại đây, các nghệ sĩ có dịp chia sẻnhững kỷ niệm với nam ca sĩ lừng lẫy, đình đám một thời.",3
"Trương Ngọc Ánh ở tuổi 46: Tôi đang rất hạnh phúc . Khi được hỏi về đời sống cá nhân, Trương Ngọc Ánh khẳng định cuộc sống hiện tại rất hạnh phúc và cô trân trọng điều đó.",3
Bão ngầm tập 49: Hạ Lam có bị lộ danh tính?. Bão ngầmtập 49: Đại gia Đức muốn về thăm gia đình Hạ Lam; Tú và Sơn bạch tuộc cho đàn em đi điều tra; Yến được cài cắm vào quán hang ổ của Sơn.,3
"Nhan sắc ngọt ngào, quyến rũ của Diễm My 9X ở tuổi 32. Diễm My 9X vừa tung bộ ảnh mới được người bạn thân là nhiếp ảnh gia Thiên Minh thực hiện. Nữ diễn viên biến hóa với những phong cách khác nhau, khoe nhan sắc trẻ trung, năng động ở tuổi ngoài 30.",3
"Hai người mẫu Myanmar đối mặt 15 năm tù vì kiếm tiền từ ảnh, video nóng . Theo SCMP hôm 6.8, Nang Mwe San và Thinzar Wint Kyaw bị cáo buộc làm tổn hại văn hóa và phẩm giá của Myanmar sau khi đăng video nhạy cảm lên OnlyFans và Exantria. Cả hai có nguy cơ ngồi tù 15 năm.",3
Phim võ thuật Singapore trở lại màn ảnh nhỏ sau nhiều năm vắng bóng. TTO - Cuộc đối đầu ngoạn mục với sự góp mặt của Lâm Tuệ Linh - top 10 nữ nghệ sĩ được yêu thích nhất Singapore - sẽ lên sóng truyền hình HTV vào mùng 5 tết Canh Tý 2020.,3
"Em nên dừng lại của Khang Việt gây sốt trong giới cover. Ca khúc Em nên dừng lại của ca sĩ Khang Việt đang phủ sóngkhắp các trang nghe nhạc trực tuyến và mạng xã hội, được nhiều bạn trẻ cover lại.",3
"Lối nhỏ vào đời tập 9: Dũng cố tình đá xoáy vợ sắp cưới của bố. Lối nhỏ vào đời tập 9: Ông Thành chạnh lòng khi con cái sống vô ơn, bạc nghĩa; Dũng ra mặt không thích vợ sắp cưới của bố.",3
"Trường Giang cay đắng nghe Ciin xưng hô với Đàm Vĩnh Hưng. Tập 2 Nhanh như chớp, hot TikToker Ciin thừa nhận gọi ca sĩ Đàm Vĩnh Hưng bằng anh nhưng xưng với Trường Giang là chú khiến nam MC cay đắng.",3
Thiên tài diễn xuất Hàn Quốc làm phục vụ quán cà phê kiếm sống. Kim Sae Ron đang làm việc bán thời gian tại một quán cà phê sau bê bối lái xe khi say rượu và gây tai nạn nghiêm trọng.,3
"BlackPink liên tục gây sốt với teaser nhá hàng sản phẩm mới. 4 cô gái nhóm BlackPink: Jisoo, Jennie, Rosé và Lisa làm chao đảo mạng xã hội với các video, hình ảnh nhá hàng cho single Pink Venom.",3
Ưng Hoàng Phúc hứa tặng loạt hit cho đàn em. Ưng Hoàng Phúc gây bất ngờ khi dành tặng món quà đặc biệt cho Đức Phúc trong tập đầu tiên chương trình Giao lộ thời gian.,3
Phạt nặng hành vi lựa chọn giới tính thai nhi từ ngày 15.11. Một trong những quy định tại Nghị định 117/2020/NĐ-CP quy định xử phạt hành chínhtrong lĩnh vực y tế có hiệu lực từ 15.11.2020 đã quy định về xử phạt với hành vi  lựa chọn giới tính thai nhi.,4
"Thọ 114 tuổi nhờ... ăn khoai lang?. TTO - Một phụ nữ ở bang Ohio vừa qua đời giữa tuần này ở tuổi 114, được cho là người lớn tuổi nhất nước Mỹ. Người thân cho biết sở dĩ bà sống thọ là nhờ ăn khoai lang gần như mỗi ngày.",4
Giải pháp ưu việt cho dáng mũi sửa lại. Mũi sửa là phương pháp thẩm mỹ mang tính rủi ro nếu như không được thực hiện bởi bác sĩ có chuyên môn và tay nghề cao. Giải pháp nâng mũi sụn sườn sửa lại là phương pháp dành cho khắc phục dáng mũi biến chứng.,4
"Điều gì xảy ra với cơ thể khi đạt cực khoái?. Cực khoái là cảm xúc dễ chịu với cơ thể trong quan hệ tình dục. Mắt sáng, não thư giãn… là 2 trong số 6 thứ kỳ diệu xảy ra với cơ thể khi đạt cực khoái, theo Prevention.",4
"Thu gọn cánh mũi có cho kết quả vĩnh viễn ?. Đa số người châu Á có cánh mũi khá to, bè, phẫu thuật thu gọn cánh mũi là giải pháp giúp khắc phục khuyết điểm trên gương mặt. Cùng tìm hiểu về phương pháp làm đẹp này xem thu gọn cánh mũi có vĩnh viễn không.",4
"Top 10 kem chống nắng vật lý cho da được yêu thích . Với làn da nhạy cảm, sợ kích ứng thì kem chống nắng vật lý là lựa chọn lý tưởng. Hãy cùng tham khảo ngay top 10 loại kem chống nắng vật lý tốt trên thị trường, được yêu thích hiện nay!",4
"Xe cấp cứu bỏ mặc thai phụ: Đình chỉ một tháng kíp trực. TTO -Chiều 28-1, Giám đốc Trung tâm Cấp cứu 115 Hải Phòng Bùi Huy Sơncho biết vừa có quyết định chính thức tạm đình chỉ một tháng đối với cả kíp trực cấp cứu.",4
Bị sẹo kiêng ăn gì để mau lành vết thương?. Vết thương có để lại sẹo hay không còn phụ thuộc vào nhiều yếu tố khác nhau. Vậy bị sẹo kiêng ăn gì? Bài viết sẽ chia sẻ ngay quy tắc dinh dưỡng có thể giúp hạn chế sẹo khi bạn có vết thương hở.,4
"Mua giường massage spa và những sai lầm có thể mắc phải. Giường massage spa là một trong những nội thất spa không thể thiếu, góp phần quyết định đẳng cấp và chất lượng dịch vụ của spa. Thế nhưng việc chọn mua giường massage spa chưa bao giờ là dễ dàng.",4
Thả ga chơi hè với 5 dòng kem chống nắng hè 2022. Sắm ngay 5 dòng kem chống nắng dưới đây làn da của bạn sẽ được bảo vệ toàn diện trước tác động của ánh nắng mặt trời ngày hè.,4
"Chế độ ăn cho bệnh nhân đái tháo đường có bệnh tim mạch. Trong các thực phẩm giàu chất đạm, cá thường chứa nhiều acid béo không no có tác dụng giảm rối loạn mỡ máu.",4
"Nam giới cần lưu ý gì khi đạp xe đạp?. Nam giới yêu thích đạp xe đạp không cần phải lo lắng về số giờ đạp xe đạp sẽ ảnh hưởng đến khả năng sinh sản, theo nghiên cứu mới.",4
"Top 10 búa nóng lạnh phải có trong liệu trình chăm sóc da tại spa. Búa nóng lạnh dù có thiết kế nhỏ gọn nhưng mang lại công dụng lớn trong các liệu trình chăm sóc da tại spa, thẩm mỹ viện. Vậy cùng tìm hiểu top 10 búa nóng lạnh bán chạy nhất hiện nay.",4
"Nam giới hói đầu dễ nhập viện vì Covid-19?. Đàn ông hói đầu mắc Covid-19 có nguy cơ cao gấp 2,5 lần phải nhập viện do bệnh nặng so với các cá nhân nam giới đầu tóc bình thường, theo cảnh báo của giới nghiên cứu.",4
"Yêu 3 lần/tuần giúp giảm sỏi thận. TNO Quan hệ tình dục ít nhất 3 - 4 lần/tuần có thể giúp giảm bớt sỏi thận, theo nghiên cứu được công bố trên chuyên san Urology.",4
"Tăng cơ may sinh con trai hay con gái. Từ lâu, con người đã mong muốn tìm ra phương pháp sinh con trai hay con gái theo ý muốn. Theo lời dạy của Aristote, người Hy Lạp tin rằng, nếu vợ chồng gặp nhau vào những ngày gió bắc thì sinh con trai, những ngày gió nam thì sinh con gái.",4
"Thai phụ và nỗi lo vòng 1. TTO - Tôi đang mang thai trên 8 tháng, từ lúc còn chưa lấy chồng bộ ngực của tôi đã rất bé, giờ tôi mang thai mà ngực vẫn không lớn thêm được tý nào cả.",4
"Bi hài chuyện giáo dục giới tính: Người lớn né tránh, trẻ sẽ tự xử. Một số học sinh bật mí với chúng tôi rằng: Khoảng từ năm lớp 8 trở lên là tụi em đã biết hết về chuyện trai gái. Có những đứa coi phim sex, rồi làm chuyện ấy, thậm chí có thai nhưng cha mẹ không hề hay biết.",4
"Góc riêng: Nữ tính thời nay. Nữ tính, theo định nghĩa trong từ điển Oxford, là có được những phẩm chất hay ngoại hình gắn liền với phụ nữ theo suy nghĩ truyền thống, đặc biệt là nét duyên dáng và vẻ xinh xắn.",4
"Viêm mào tinh hoàn. TTO - Trước đây tôi bị giãn tĩnh mạch thừng tinh bên trái và cách đây gần 2 năm tôi đã mổ nội soi, tuy nhiên sau mổ tôi lại có triệu trứng đau hơn và thường gây sưng và đau ở vùng bẹn trái, vùng bìu trái cũng thường sưng phồng gây đau vào tê ở vùng chân trái.",4
"Nghiên cứu mới: Phụ nữ kinh nguyệt không đều có tuổi thọ thấp. TTO - Nghiên cứu 79.505 phụ nữ, các nhà khoa học nhận thấy những người kinh nguyệt không đều hoặc có chu kỳ quá dài có tuổi thọ thấp hơn nhóm còn lại, thường không quá 70 tuổi.",4
"Những loại thực phẩm sau bữa tối tốt cho chuyện ấy. Hãy thử những thực phẩm này sau bữa tối và để ý xem hiệu suất làm việc của bạn trong phòng ngủ, vàchuyện gối chăncó thăng hoa hơn không nhé!",4
"Sắm thêm tiện nghi spa, tăng tốc phục vụ khách hàng dịp cuối năm. Cuối năm là thời điểm mà lượng khách hàng ghé spa tăng lên đáng kể. Để việc phục vụ khách hàng được tốt hơn việc sắm thêm tiện nghi spa là vô cùng cần thiết.",4
"Làm điều này mỗi ngày giúp da sáng mịn, mờ thâm . Chăm sóc da là điều kiện cần thiết để sở hữu làn da sáng mịn, khỏe khoắn. Không cần công thức phức tạp, chỉ cần làm những điều dưới đây mỗi ngày bạn sẽ sở hữu làn da đẹp như ý.",4
"Tài chính làm đẹp qua từng thế hệ GEN Y, GEN Z. Nếu bạn nằm vùng trong một cộng đồng chăm sóc da, chắc hẳn bạn phải biết để có một làn da đẹp, phái nữ phải chi trung bình khoảng bao nhiêu cho mỹ phẩm chăm sóc da nói riêng, đồ makeup, túi xách quần áo nói riêng.",4
"Phụ nữ độc thân có nhiều nguy cơ tăng huyết áp. Theo dữ liệu từ Gánh nặng bệnh tật toàn cầu, tăng huyết áp dẫn đến 1,63 triệu ca tử vong ở Ấn Độ trong năm 2016.",4
"5 thực phẩm ngừa tắc nghẽn mạch. TTO - Thông thường sau tuổi 35, nhất là vào lứa tuổi trung niên hay bị tắc nghẽn mạch máu. Vì bệnh tình tiến triển âm thầm nên mọi người khó nhận biết, và khi hiện tượng đã có những dấu hiệu báo động tắc nghẽn thì thường đã muộn.",4
"Mở tiệc tưng bừng - hừng hực săn deal 9.9 - Image Việt Nam. Iluma Iluminator chỉ còn 1.779.000 đồng, giảm sâu 30%, đồng giá 1.000 - 9.000 đồng, Voucher tích lũy tới 600.000 đồng, Hỗ trợ phí giao hàng toàn quốc.",4
"Tại sao nam giới hay ngủ sau khi sex?. Sau khi giao ban, nam giới thường có một giấc ngủ sâu, trong khi phụ nữ lại thao thức, vì sao? Dưới đây là giải thích của bác sĩ W. Christopher Winter, chuyên gia tư vấn giấc ngủ của Menshealth.",4
"Dinh dưỡng cho trẻ em trong những ngày hè. Đặc điểm của mùa hè là thời tiết nóng. Điều này làm trẻ đổ mồ hôi nhiều gây mất nước, mất muối vì trong mồ hôi không chỉ có nước đơn thuần mà còn kèm thêm muối khoáng natri, chlorua.",4
"Chán ăn, bộ não bị co lại. TTO - Theo nghiên cứu mới đây, chán ăn sẽ gây thiếu dinh dưỡng đối với não, dẫn đến thể tích bộ não bị co lại.",4
"Do Covid-19, nam giới bị ảnh hưởng nặng nề hơn nhiều so với phụ nữ . Một nghiên cứu mới cho thấy, trong năm đại dịch 2020, tuổi thọ đã giảm đi và hơn 28 triệu năm tuổi thọ bị mất thêm ở 31 quốc gia và vùng lãnh thổ - trong đó nam giới bị ảnh hưởng nặng nề hơn nhiều so với phụ nữ, theo WebMD.",4
"Điểm qua những loại đá nóng massage có mặt trên thị trường trong năm 2020. Đá nóng massage đóng vai trò quan trọng trong các liệu trình massage đá nóng tại spa, thậm chí tại nhà. Ở bài viết này cùng điểm qua những loại đá nóng massage có mặt trên thị trường.",4
"Một người em trai trót yêu... anh rể. Tôi - chàng thanh niên du học 3 năm ngành truyền thông ở Mỹ, vừa về VN được 2 tháng, cũng vừa trúng tuyển vào chức trưởng phòng tổ chức sự kiện tại một công ty giải trí lớn ở TP.HCM.",4
"Dậy thì sớm ở các bé gái. Hiện nay tuổi dậy thì ở nữ đã giảm còn 11-12 tuổi, thậm chí là 8-9 tuổi. Rất nhiều trẻ khi có kinh nguyệt lần đầu rất hoảng sợ, vì thế cần chuẩn bị tâm lý và kiến thức cho trẻ.",4
"Cắt cánh mũi ảnh hưởng gì đến tướng số và phong thủy. Chiếc mũi nằm ở vị trí trung tâm của gương mặt, theo nhân tướng học, chiếc mũi có liên quan tới vận mệnh của con người, nhiều người bị khuyết điểm cánh mũi to, thô nhưng không dám cắt cánh mũi vì sợ bị phá tướng.",4
"Mùa dịch nhàm chán, ở nhà không biết làm gì? Đã có SaigonVenus trò chuyện. Tại sao phẫu thuật thẩm mỹ nâng mũi luôn là vấn đề cần phải cẩn trọng?. Hy vọng chị em sẽ có thêm nhiều thông tin hữu ích quyết định lựa chọn làm đẹp đúng đắn nhé!",4
"Chỉ sử dụng hoóc môn, có được công nhận chuyển giới?. Sau niềm vui ngất ngây khi được luật pháp công nhận quyền chuyển đổi giới tính, cộng đồng người chuyển giới cũng có những tâm tư và thắc mắc.",4
"Nam giới nên ăn 4 loại trái cây, rau củ này vào mùa hè. Nhu cầu dinh dưỡng của nam và nữ không phải lúc nào cũng giống nhau. Một trong những điều khác biệt dễ thấy nhất là nam giới thường cao hơn và có nhiều cơ bắp hơn phụ nữ, do đó nhu cầu dinh dưỡng cũng cao hơn.",4
"Thích râu, mê hàng hiệu và đi tập gym là người… đồng tính?. TTO - Các nhà hoạt động tại Malaysia đang tức giận về một danh sách các điểm cần lưu ý để nhận biết một người đồng tính đăng trên tờ báo hàng đầu Malaysia, Sinar Harian.",4
"Hướng dẫn cách sơ cứu vết thương chảy máu ngoài ngăn ngừa sẹo hiệu quả. Các vết thương chảy máu ngoài nếu không được sơ cứu kịp thời sẽ dẫn đến hệ lụy rất nguy hiểm như nhiễm trùng, uốn ván,… Sơ cứu vết thương chảy máu ngoài là kiến thức ai cũng nên biết.",4
